,user,komunikacyjne,mieszkanie,rolne,upraw,NNW,firm,OC,zwierzat,inne,na_zycie,grupowe,travel,<5000,<10000,<50000,<100000,+1000000,high,low,+100000
3243,510992013-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
3244,114012001-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3245,86752000-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
3246,96882001-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
3247,270812005-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3248,621922016-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
3249,308072007-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
3250,590202015-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
3251,537942014-16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
3252,643222017-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3253,127602001-16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
3254,334592009-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
3255,519722014-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
3256,208512001-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
3257,232712002-18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
3258,630482017-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3259,116492001-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
3260,78171999-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
3261,526772014-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3262,221662001-15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0
3263,615892016-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
3264,545622014-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
3265,208272001-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3266,577402014-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
3267,44931999-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3268,530572014-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
3269,70751999-17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
3270,666892019-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
3271,315122007-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
3272,219552001-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3273,186612001-11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3274,551562014-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0
3275,84541999-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
3276,8351999-13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3277,297032006-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0
3278,296422006-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
3279,576262014-14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0
3280,497712012-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3281,162502001-11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0
3282,153712001-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
3283,673952019-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
3284,150582001-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
3285,616882016-18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
3286,208492001-19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3287,300502007-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0
3288,586862015-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3289,366422011-15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0
3290,531082014-17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0
3291,532602014-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3292,308952007-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
3293,500232012-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3294,655942018-19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3295,538842014-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3296,633842017-17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
3297,534122014-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3298,514042013-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3299,322972008-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
3300,305222007-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
3301,276252006-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
3302,673982019-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
3303,570442014-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3304,673142019-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0
3305,559122014-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
3306,625402017-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0
3307,314252007-10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3308,669642019-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
3309,225232001-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0
3310,279422006-12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3311,261622005-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
3312,286022006-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0
3313,114012001-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3314,63051999-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0
3315,179552001-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0
3316,206042001-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
3317,11931999-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0
3318,193372001-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3319,252962004-11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3320,7231999-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
3321,48061999-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
3322,9391999-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
3323,329882008-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
3324,521332014-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
3325,109822001-17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
3326,671772019-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
3327,514602013-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0
3328,266632005-19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3329,113962001-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
3330,74301999-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3331,123942001-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
3332,489062011-12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3333,332352008-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3334,172852001-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
3335,326722008-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
3336,91682001-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3337,170082001-07,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3338,676452019-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0
3339,318162008-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3340,216732001-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
3341,488652011-11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0
3342,514042013-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3343,613482016-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0
3344,490282011-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3345,80701999-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3346,220002001-13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3347,180502001-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
3348,617792016-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
3349,545362014-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0
3350,579902014-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
3351,181832001-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3352,120622001-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
3353,633272017-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
3354,553042014-04,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3355,507852013-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
3356,332352008-19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3357,237172003-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3358,142132001-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
3359,363742011-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
3360,266632005-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3361,632142017-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
3362,242842003-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3363,362342010-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
3364,656202018-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3365,673762019-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0
3366,124812001-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
3367,261752005-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
3368,536892014-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
3369,276452006-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
3370,572962014-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
3371,170982001-12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3372,112832001-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0
3373,257792004-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
3374,237922003-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0
3375,267082005-19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3376,619422016-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
3377,535482014-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
3378,534122014-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3379,288242006-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3380,294632006-15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
3381,257422004-13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3382,589342015-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3383,106992001-19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0
3384,179792001-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3385,108192001-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3386,305152007-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
3387,338952009-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
3388,208412001-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3389,679822019-19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3390,361822010-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
3391,107622001-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0
3392,245352004-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3393,242152003-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3394,216902001-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0
3395,551472014-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
3396,111202001-13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3397,568322014-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
3398,101802001-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3399,291932006-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
3400,545702014-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
3401,553012014-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
3402,523362014-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3403,307302007-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3404,540002014-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
3405,333792008-19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3406,529232014-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
3407,604572016-16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
3408,163162001-13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3409,319132008-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
3410,675802019-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
3411,365672011-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
3412,582892014-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3413,576422014-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3414,322372008-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
3415,492002011-11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3416,72451999-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3417,656692018-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
3418,274822006-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
3419,243382003-18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
3420,542092014-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
3421,270122005-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
3422,208362001-13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3423,505282012-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
3424,594052015-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
3425,635272017-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0
3426,210222001-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
3427,657472018-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3428,86512000-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
3429,495522012-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
3430,68901999-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3431,16121999-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3432,582792014-17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
3433,309012007-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3434,117572001-12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3435,309632007-13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3436,288112006-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
3437,671632019-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
3438,82941999-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3439,303842007-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
3440,303762007-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
3441,239122003-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
3442,160622001-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
3443,140452001-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
3444,245062003-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
3445,213902001-15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
3446,540512014-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
3447,256632004-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3448,311092007-17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0
3449,520112014-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0
3450,535922014-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
3451,156782001-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3452,497152012-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
3453,191992001-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3454,519042013-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3455,575352014-13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3456,595762015-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
3457,206872001-13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3458,293372006-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3459,304572007-07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
3460,496632012-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
3461,514042013-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3462,673012019-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
3463,256522004-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
3464,267762005-16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
3465,25181999-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
3466,55911999-17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
3467,148972001-09,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3468,534122014-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3469,265552005-13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3470,31321999-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
3471,107262001-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
3472,154812001-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
3473,213352001-14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
3474,365732011-17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0
3475,611722016-19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3476,223632001-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
3477,122112001-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3478,5721999-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0
3479,676212019-19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3480,632422017-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
3481,352012010-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3482,559602014-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3483,323702008-19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3484,118252001-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
3485,21061999-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
3486,358432010-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3487,242682003-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
3488,113962001-16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
3489,202602001-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3490,360202010-17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0
3491,53601999-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
3492,574652014-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
3493,346522009-18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
3494,495342012-15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
3495,202642001-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3496,613292016-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
3497,556772014-17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
3498,505222012-12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
3499,16121999-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3500,198132001-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0
3501,264172005-13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3502,108632001-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3503,113962001-12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3504,519922014-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0
3505,526792014-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3506,287922006-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3507,213432001-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0
3508,124512001-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
3509,62571999-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3510,72451999-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3511,553692014-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
3512,372022011-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
3513,639302017-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0
3514,539172014-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
